iter	Accuracy	MultiClass
874	0.9990674541	0.004981731696
875	0.9990674541	0.004981421754
876	0.9990674541	0.004980552647
877	0.9990674541	0.004980249449
878	0.9990674541	0.004979590193
879	0.9990674541	0.004979264979
880	0.9990674541	0.004979022704
881	0.9990674541	0.004978173143
882	0.9990674541	0.004977768873
883	0.9990674541	0.004977071541
884	0.9990674541	0.004976783686
885	0.9990674541	0.004976236792
886	0.9990674541	0.004975654472
887	0.9990674541	0.004975409162
888	0.9990674541	0.004974893844
889	0.9990674541	0.004974587943
890	0.9990674541	0.004974056028
891	0.9990674541	0.004973533751
892	0.9990674541	0.004973251072
893	0.9990674541	0.004972964573
894	0.9990674541	0.004972406424
895	0.9990674541	0.004971802415
896	0.9990674541	0.004971438468
897	0.9990674541	0.004971200075
898	0.9990674541	0.00497108342
899	0.9990674541	0.004970786598
900	0.9990674541	0.004970175983
901	0.9990674541	0.004969920856
902	0.9990674541	0.004969482997
903	0.9990674541	0.004968934698
904	0.9990674541	0.004968427298
905	0.9990674541	0.004967928868
906	0.9990674541	0.00496772178
907	0.9990674541	0.004967456222
908	0.9990674541	0.004966672116
909	0.9990674541	0.004966409162
910	0.9990674541	0.004965908602
911	0.9990674541	0.00496545737
912	0.9990674541	0.004965216179
913	0.9990674541	0.004964997512
914	0.9990674541	0.004964509711
915	0.9990674541	0.00496421655
916	0.9990674541	0.004963701067
917	0.9990674541	0.004947594826
918	0.9990674541	0.004947227162
919	0.9990674541	0.004946941628
920	0.9990674541	0.004946662371
921	0.9990674541	0.00494630438
922	0.9990674541	0.004946065242
923	0.9990674541	0.004945719214
924	0.9990674541	0.004945451168
925	0.9990674541	0.004945104062
926	0.9990674541	0.004944852791
927	0.9990674541	0.004944617931
928	0.9990674541	0.00494441013
929	0.9990674541	0.004944142685
930	0.9990674541	0.004943607484
931	0.9990674541	0.004943378312
932	0.9990674541	0.004943165189
933	0.9990674541	0.004942664832
934	0.9990674541	0.004942275173
935	0.9990674541	0.004941915507
936	0.9990674541	0.004941623504
937	0.9990674541	0.004941098105
938	0.9990674541	0.00494086239
939	0.9990674541	0.004940611337
940	0.9990674541	0.00494026214
941	0.9990674541	0.004940001543
942	0.9990674541	0.004939513215
943	0.9990674541	0.004939285386
944	0.9990674541	0.004938848874
945	0.9990674541	0.004938320544
946	0.9990674541	0.004937979175
947	0.9990674541	0.004937733477
948	0.9990674541	0.004937517983
949	0.9990674541	0.004914599634
950	0.9990674541	0.004914268278
951	0.9990674541	0.004914072747
952	0.9990674541	0.004913891358
953	0.9990674541	0.004913629073
954	0.9990674541	0.00491331359
955	0.9990674541	0.004913104801
956	0.9990674541	0.004912656168
957	0.9990674541	0.004912155728
958	0.9990674541	0.004911900933
959	0.9990674541	0.004911477245
960	0.9990674541	0.004911008614
961	0.9990674541	0.004910817138
962	0.9990674541	0.004910328061
963	0.9990674541	0.004909918428
964	0.9990674541	0.004909675956
965	0.9990674541	0.004909297494
966	0.9990674541	0.004908876045
967	0.9990674541	0.004908407259
968	0.9990674541	0.004908205715
969	0.9990674541	0.004907791827
970	0.9990674541	0.004907585121
971	0.9990674541	0.004906938366
972	0.9990674541	0.004906527398
973	0.9990674541	0.00490621415
974	0.9990674541	0.004905809802
975	0.9990674541	0.004905446218
976	0.9990674541	0.004905240235
977	0.9990674541	0.004905013586
978	0.9990674541	0.004904581765
979	0.9990674541	0.00490427057
980	0.9990674541	0.004903722557
981	0.9990674541	0.00490354804
982	0.9990674541	0.004903352611
983	0.9990674541	0.004902925834
984	0.9990674541	0.004902704574
985	0.9990674541	0.004902504943
986	0.9990674541	0.004902115555
987	0.9990674541	0.004901927206
988	0.9990674541	0.004901509603
989	0.9990674541	0.004901342741
990	0.9990674541	0.004900960666
991	0.9990674541	0.004900358061
992	0.9990674541	0.004900184555
993	0.9990674541	0.00490000598
994	0.9990674541	0.004899719092
995	0.9990674541	0.004891184025
996	0.9990674541	0.00489070614
997	0.9990674541	0.004890486922
998	0.9990674541	0.004890272547
999	0.9990674541	0.004889890461
